WEP,Tupel,Main key,KeyGerneration,Tupelanzahl,GetKeyVotes,Key Found,Success,Test Key,millis keyvotes,seconds keyvotes,ms keyvotes,,,ms test,dauer Gesamt
 WEP104,30000,main key: bytearray(b'\xba\x905j\x12'),0:00:15.285588,30000,0:00:00.827462,Key found: bytearray(b'\xba\x905j\x12'),FALSCH,0:00:00.005042,827462,00,827.462,005042,0,5.04,832.50
 WEP104,40000,main key: bytearray(b'\xdf\x9a \x0b '),0:00:27.904022,40000,0:00:02.183143,Key found: bytearray(b'\xdf\x9a \x0b '),FALSCH,0:00:00.014540,183143,02,2183.143,014540,0,14.54,2197.68
 WEP104,50000,main key: bytearray(b'K\x87;\n\x7f'),0:00:36.543072,50000,0:00:02.749651,Key found: bytearray(b'K\x87;\n\x7f'),FALSCH,0:00:00.014261,749651,02,2749.651,014261,0,14.26,2763.91
 WEP104,60000,main key: bytearray(b'\xd6\x05\x99O9'),0:00:41.154888,60000,0:00:02.256862,Key found: bytearray(b'\xd6\x05\x99O9'),FALSCH,0:00:00.016971,256862,02,2256.862,016971,0,16.97,2273.83
 WEP104,70000,main key: bytearray(b'g\xb9\xbe&\xbd'),0:00:33.819692,70000,0:00:02.574934,Key found: bytearray(b'g\xb9\xbe&\xbd'),FALSCH,0:00:00.020011,574934,02,2574.934,020011,0,20.01,2594.95
 WEP104,80000,main key: bytearray(b'aT>#\xeb'),0:00:41.422257,80000,0:00:02.078769,Key found: bytearray(b'aT>#\xeb'),FALSCH,"0:00:00.010979	",078769,02,2078.769,"10979	",0,10.98,2089.75
 WEP104,20000,main key: bytearray(b'\xf7W\xb7 \xc4'),0:00:12.803368,20000,0:00:00.542630,,WAHR,0:00:00.299501,542630,00,542.63,299501,0,299.50,842.13
 WEP104,30000,main key: bytearray(b'\xcc\x1a\xecO\xce'),0:00:13.165273,30000,0:00:00.817433,Key found: bytearray(b'\xcc\x1a\xecO\xce'),FALSCH,0:00:00.004503,817433,00,817.433,004503,0,4.50,821.94
 WEP104,40000,main key: bytearray(b'z+c\xe3\xd0'),0:00:19.554569,40000,0:00:01.155058,Key found: bytearray(b'z+c\xe3\xd0'),FALSCH,0:00:00.108418,155058,01,1155.058,108418,0,108.42,1263.48
 WEP104,50000,main key: bytearray(b'\xc0\xaa\x19\xcf\x17'),0:00:29.413035,50000,0:00:01.369762,Key found: bytearray(b'\xc0\xaa\x19\xcf\x17'),FALSCH,0:00:00.006964,369762,01,1369.762,006964,0,6.96,1376.73
 WEP104,60000,main key: bytearray(b']\xbd2[l'),0:00:28.439340,60000,0:00:01.647055,Key found: bytearray(b']\xbd2[l'),FALSCH,0:00:00.008236,647055,01,1647.055,008236,0,8.24,1655.29
 WEP104,70000,main key: bytearray(b'\xcb\xfd\xb0\xdd<'),0:00:39.191766,70000,0:00:03.859938,Key found: bytearray(b'\xcb\xfd\xb0\xdd<'),FALSCH,0:00:00.019981,859938,03,3859.938,019981,0,19.98,3879.92
 WEP104,80000,main key: bytearray(b'\xeeCS{\\'),0:00:50.813156,80000,0:00:02.107571,Key found: bytearray(b'\xeeCS{\\'),FALSCH,"0:00:00.010957	",107571,02,2107.571,"10957	",0,10.96,2118.53
 WEP104,20000,"main key: bytearray(b'9""\x15\xde\xe3')",0:00:09.119545,20000,0:00:01.102874,"Key found: bytearray(b'9""\x15\xde\xe3')",FALSCH,0:00:00.048499,102874,01,1102.874,048499,0,48.50,1151.37
 WEP104,30000,main key: bytearray(b'4\n2)>'),0:00:17.190430,30000,0:00:00.830601,,WAHR,0:00:00.272638,830601,00,830.601,272638,0,272.64,1103.24
 WEP104,40000,main key: bytearray(b'g\xca\xc6\\\xae'),0:00:19.052275,40000,0:00:01.535478,Key found: bytearray(b'g\xca\xc6\\\xae'),FALSCH,0:00:00.005734,535478,01,1535.478,005734,0,5.73,1541.21
 WEP104,50000,main key: bytearray(b'\xe1\xc6\x80%e'),0:00:22.325932,50000,0:00:01.797527,Key found: bytearray(b'\xe1\xc6\x80%e'),FALSCH,0:00:00.014164,797527,01,1797.527,014164,0,14.16,1811.69
 WEP104,60000,main key: bytearray(b'!\x9c\x8c\xeb\xca'),0:00:35.771327,60000,0:00:01.660579,Key found: bytearray(b'!\x9c\x8c\xeb\xca'),FALSCH,0:00:00.008240,660579,01,1660.579,008240,0,8.24,1668.82
 WEP104,70000,main key: bytearray(b'\xa4x}\xbaO'),0:00:31.833455,70000,0:00:01.926585,,WAHR,0:00:00.301479,926585,01,1926.585,301479,0,301.48,2228.06
 WEP104,80000,main key: bytearray(b'\x14\x19\xad\xdaw'),0:00:45.522600,80000,0:00:03.275462,Key found: bytearray(b'\x14\x19\xad\xdaw'),FALSCH,"0:00:00.022868	",275462,03,3275.462,"22868	",0,22.87,3298.33
 WEP104,20000,main key: bytearray(b'%\x858\x98$'),0:00:09.430882,20000,0:00:00.545973,,WAHR,0:00:00.287100,545973,00,545.973,287100,0,287.10,833.07
 WEP104,30000,main key: bytearray(b'\xe0\xce\x8by\xbe'),0:00:14.371037,30000,0:00:01.642125,,WAHR,0:00:00.566876,642125,01,1642.125,566876,0,566.88,2209.00
 WEP104,40000,main key: bytearray(b'i\x1fV\xa3V'),0:00:24.462209,40000,0:00:02.158774,,WAHR,0:00:00.276909,158774,02,2158.774,276909,0,276.91,2435.68
 WEP104,50000,main key: bytearray(b'\x80\xfe\xad!\xa2'),0:00:26.107375,50000,0:00:01.369489,Key found: bytearray(b'\x80\xfe\xad!\xa2'),FALSCH,0:00:00.007055,369489,01,1369.489,007055,0,7.06,1376.54
 WEP104,60000,main key: bytearray(b'\xe6\xf5\xe8\xdb\xcc'),0:00:26.310012,60000,0:00:01.639986,Key found: bytearray(b'\xe6\xf5\xe8\xdb\xcc'),FALSCH,0:00:00.009013,639986,01,1639.986,009013,0,9.01,1649.00
 WEP104,70000,main key: bytearray(b'I\x14\x7f\xd1\x88'),0:00:37.769254,70000,0:00:01.939582,Key found: bytearray(b'I\x14\x7f\xd1\x88'),FALSCH,0:00:00.010089,939582,01,1939.582,010089,0,10.09,1949.67
 WEP104,80000,main key: bytearray(b'\x9f\xbe9A\x07'),0:00:41.913403,80000,0:00:02.207325,,WAHR,"0:00:00.288050	",207325,02,2207.325,"88050	",0,88.05,2295.38
 WEP104,20000,main key: bytearray(b'A\x87J\xf6'),0:00:14.034351,20000,0:00:00.548377,Key found: bytearray(b'A\x87J\xf6'),FALSCH,0:00:00.003581,548377,00,548.377,003581,0,3.58,551.96
 WEP104,30000,main key: bytearray(b'\xe8K\xabxl'),0:00:17.380353,30000,0:00:00.825777,Key found: bytearray(b'\xe8K\xabxl'),FALSCH,0:00:00.004636,825777,00,825.777,004636,0,4.64,830.41
 WEP104,40000,main key: bytearray(b'\xab\xf2\x05\xe8\x9f'),0:00:24.001456,40000,0:00:01.976913,,WAHR,0:00:00.563827,976913,01,1976.913,563827,0,563.83,2540.74
 WEP104,50000,main key: bytearray(b'r\xac\x9eI\xa5'),0:00:32.250228,50000,0:00:01.370273,Key found: bytearray(b'r\xac\x9eI\xa5'),FALSCH,0:00:00.007297,370273,01,1370.273,007297,0,7.30,1377.57
 WEP104,60000,main key: bytearray(b'\x9bm\xbe\x97E'),0:00:30.100432,60000,0:00:03.226367,Key found: bytearray(b'\x9bm\xbe\x97E'),FALSCH,0:00:00.016897,226367,03,3226.367,016897,0,16.90,3243.26
 WEP104,70000,main key: bytearray(b'H\xdc\x83\xe3I'),0:00:51.037681,70000,0:00:01.921232,Key found: bytearray(b'H\xdc\x83\xe3I'),FALSCH,0:00:00.010314,921232,01,1921.232,010314,0,10.31,1931.55
 WEP104,80000,main key: bytearray(b'\x856\xb6\x90\xa6'),0:00:33.911626,80000,0:00:02.082776,Key found: bytearray(b'\x856\xb6\x90\xa6'),FALSCH,"0:00:00.011839	",082776,02,2082.776,"11839	",0,11.84,2094.62
 WEP104,20000,main key: bytearray(b'\xcb\xb9Tn/'),0:00:08.787007,20000,0:00:00.541748,,WAHR,0:00:00.270457,541748,00,541.748,270457,0,270.46,812.21
 WEP104,30000,main key: bytearray(b'\xa6\xc99\xf9Z'),0:00:16.114338,30000,0:00:00.815081,,WAHR,0:00:00.273159,815081,00,815.081,273159,0,273.16,1088.24
 WEP104,40000,main key: bytearray(b'\x1eo\xd9\xe3\x96'),0:00:19.616318,40000,0:00:01.088297,Key found: bytearray(b'\x1eo\xd9\xe3\x96'),FALSCH,0:00:00.005955,088297,01,1088.297,005955,0,5.96,1094.25
 WEP104,50000,main key: bytearray(b'\x89\xfe\xca\xa4\x9f'),0:00:21.888870,50000,0:00:01.374582,Key found: bytearray(b'\x89\xfe\xca\xa4\x9f'),FALSCH,0:00:00.006979,374582,01,1374.582,006979,0,6.98,1381.56
 WEP104,60000,main key: bytearray(b'\xaet\x18+\xdf'),0:00:45.922316,60000,0:00:01.636541,Key found: bytearray(b'\xaet\x18+\xdf'),FALSCH,0:00:00.008961,636541,01,1636.541,008961,0,8.96,1645.50
 WEP104,70000,main key: bytearray(b'\x96\xe3\xc3C\xcf'),0:00:35.885545,70000,0:00:01.930258,Key found: bytearray(b'\x96\xe3\xc3C\xcf'),FALSCH,0:00:00.009889,930258,01,1930.258,009889,0,9.89,1940.15
 WEP104,80000,main key: bytearray(b'[\xec\xd157'),0:00:34.935054,80000,0:00:02.191630,Key found: bytearray(b'[\xec\xd157'),FALSCH,"0:00:00.011762	",191630,02,2191.63,"11762	",0,11.76,2203.39
 WEP104,20000,main key: bytearray(b'YG=3s'),0:00:11.123236,20000,0:00:01.101881,,WAHR,0:00:00.643942,101881,01,1101.881,643942,0,643.94,1745.82
 WEP104,30000,main key: bytearray(b'\x8c\xd8\x8f%\x87'),0:00:14.734097,30000,0:00:00.825803,Key found: bytearray(b'\x8c\xd8\x8f%\x87'),FALSCH,0:00:00.004766,825803,00,825.803,004766,0,4.77,830.57
 WEP104,40000,main key: bytearray(b'@\xe7\x8a\x85\xaf'),0:00:19.034514,40000,0:00:01.102902,Key found: bytearray(b'@\xe7\x8a\x85\xaf'),FALSCH,0:00:00.007241,102902,01,1102.902,007241,0,7.24,1110.14
 WEP104,50000,main key: bytearray(b'\xcfn*\x1en'),0:00:23.710708,50000,0:00:01.384418,Key found: bytearray(b'\xcfn*\x1en'),FALSCH,0:00:00.007111,384418,01,1384.418,007111,0,7.11,1391.53
 WEP104,60000,main key: bytearray(b'}#\xb5\x8f}'),0:00:29.169739,60000,0:00:01.664146,Key found: bytearray(b'}#\xb5\x8f}'),FALSCH,0:00:00.009236,664146,01,1664.146,009236,0,9.24,1673.38
 WEP104,70000,main key: bytearray(b'\xae\xaa\xe7@\xa9'),0:00:34.700659,70000,0:00:01.946958,Key found: bytearray(b'\xae\xaa\xe7@\xa9'),FALSCH,0:00:00.009992,946958,01,1946.958,009992,0,9.99,1956.95
 WEP104,80000,main key: bytearray(b'z\x93H^\xfb'),0:00:34.669012,80000,0:00:02.398711,Key found: bytearray(b'z\x93H^\xfb'),FALSCH,"0:00:00.023786	",398711,02,2398.711,"23786	",0,23.79,2422.50
 WEP104,20000,main key: bytearray(b'\x99s\xc6\xd6Z'),0:00:10.904689,20000,0:00:00.542909,Key found: bytearray(b'\x99s\xc6\xd6Z'),FALSCH,0:00:00.010502,542909,00,542.909,010502,0,10.50,553.41
 WEP104,30000,"main key: bytearray(b""\xce\x9f;'\xc2"")",0:00:23.263082,30000,0:00:01.652278,,WAHR,0:00:00.555058,652278,01,1652.278,555058,0,555.06,2207.34
 WEP104,40000,main key: bytearray(b'\xde\xb1S\x10\xa6'),0:00:21.893805,40000,0:00:01.098990,Key found: bytearray(b'\xde\xb1S\x10\xa6'),FALSCH,0:00:00.006312,098990,01,1098.99,006312,0,6.31,1105.30
 WEP104,50000,main key: bytearray(b'\xc21\xb4\xc2\xb3'),0:00:31.873407,50000,0:00:02.765944,Key found: bytearray(b'\xc21\xb4\xc2\xb3'),FALSCH,0:00:00.014267,765944,02,2765.944,014267,0,14.27,2780.21
 WEP104,60000,main key: bytearray(b'\x0f\xa9\xb0\xd2\x80'),0:00:41.866211,60000,0:00:01.651494,Key found: bytearray(b'\x0f\xa9\xb0\xd2\x80'),FALSCH,0:00:00.009067,651494,01,1651.494,009067,0,9.07,1660.56
 WEP104,70000,main key: bytearray(b'-x\xa9I\x1c'),0:00:39.757227,70000,0:00:01.914268,Key found: bytearray(b'-x\xa9I\x1c'),FALSCH,0:00:00.009902,914268,01,1914.268,009902,0,9.90,1924.17
 WEP104,80000,main key: bytearray(b'\x98\xe2\x07 _'),0:00:33.853394,80000,0:00:02.088921,Key found: bytearray(b'\x98\xe2\x07 _'),FALSCH,"0:00:00.011053	",088921,02,2088.921,"11053	",0,11.05,2099.97
 WEP104,20000,main key: bytearray(b'\x18>H\x1e\x19'),0:00:11.041301,20000,0:00:00.554193,,WAHR,0:00:00.271794,554193,00,554.193,271794,0,271.79,825.99
 WEP104,30000,main key: bytearray(b'\xa8\x17\x7f{9'),0:00:23.491211,30000,0:00:00.833854,Key found: bytearray(b'\xa8\x17\x7f{9'),FALSCH,0:00:00.004513,833854,00,833.854,004513,0,4.51,838.37
 WEP104,40000,main key: bytearray(b'\xd6\xb1\xcbN\x8f'),0:00:23.603615,40000,0:00:01.094315,Key found: bytearray(b'\xd6\xb1\xcbN\x8f'),FALSCH,0:00:00.005727,094315,01,1094.315,005727,0,5.73,1100.04
 WEP104,50000,main key: bytearray(b'!\xb1.\xb0F'),0:00:25.820730,50000,0:00:02.269879,Key found: bytearray(b'!\xb1.\xb0F'),FALSCH,0:00:00.007048,269879,02,2269.879,007048,0,7.05,2276.93
 WEP104,60000,main key: bytearray(b'\xb9\xb7\xeaP\xf5'),0:00:26.151729,60000,0:00:03.298749,,WAHR,0:00:00.508630,298749,03,3298.749,508630,0,508.63,3807.38
 WEP104,70000,main key: bytearray(b'x\xd4\x84\xc9\xfb'),0:00:30.548192,70000,0:00:02.188107,Key found: bytearray(b'x\xd4\x84\xc9\xfb'),FALSCH,0:00:00.021933,188107,02,2188.107,021933,0,21.93,2210.04
 WEP104,80000,main key: bytearray(b'\r\x16\xb4\x8bc'),0:00:50.205803,80000,0:00:02.658833,Key found: bytearray(b'\r\x16\xb4\x8bc'),FALSCH,"0:00:00.011246	",658833,02,2658.833,"11246	",0,11.25,2670.08
 WEP104,20000,main key: bytearray(b'p\xcaO\xefD'),0:00:08.708081,20000,0:00:00.540801,,WAHR,0:00:00.283255,540801,00,540.801,283255,0,283.26,824.06
 WEP104,30000,main key: bytearray(b'bx\xbf\xd63'),0:00:13.436347,30000,0:00:00.823434,Key found: bytearray(b'bx\xbf\xd63'),FALSCH,0:00:00.005408,823434,00,823.434,005408,0,5.41,828.84
 WEP104,40000,main key: bytearray(b'\x17\xf9\xbd\x83W'),0:00:17.292869,40000,0:00:01.091236,Key found: bytearray(b'\x17\xf9\xbd\x83W'),FALSCH,0:00:00.005748,091236,01,1091.236,005748,0,5.75,1096.98
 WEP104,50000,main key: bytearray(b'~\x00\xeb\xdf%'),0:00:23.327276,50000,0:00:01.390897,Key found: bytearray(b'~\x00\xeb\xdf%'),FALSCH,0:00:00.007039,390897,01,1390.897,007039,0,7.04,1397.94
 WEP104,60000,main key: bytearray(b'\xbb1\x9e\xfcH'),0:00:33.819466,60000,0:00:01.637630,Key found: bytearray(b'\xbb1\x9e\xfcH'),FALSCH,0:00:00.008235,637630,01,1637.63,008235,0,8.24,1645.87
 WEP104,70000,main key: bytearray(b'f\xf7\xad\xdf\xdf'),0:00:36.525197,70000,0:00:02.641248,Key found: bytearray(b'f\xf7\xad\xdf\xdf'),FALSCH,0:00:00.019986,641248,02,2641.248,019986,0,19.99,2661.23
 WEP104,80000,main key: bytearray(b'\x03N0\x8f:'),0:00:43.702778,80000,0:00:02.184443,Key found: bytearray(b'\x03N0\x8f:'),FALSCH,"0:00:00.011550	",184443,02,2184.443,"11550	",0,11.55,2195.99
 WEP104,20000,main key: bytearray(b'\xffy\xbe\xfd\xd2'),0:00:08.880587,20000,0:00:01.099795,,WAHR,0:00:00.589820,099795,01,1099.795,589820,0,589.82,1689.62
 WEP104,30000,main key: bytearray(b'\x04Am\xc2\xe7'),0:00:21.645320,30000,0:00:01.113556,,WAHR,0:00:00.566435,113556,01,1113.556,566435,0,566.44,1679.99
 WEP104,40000,main key: bytearray(b'\x9a@vP'),0:00:27.753669,40000,0:00:01.094464,Key found: bytearray(b'\x9a,FALSCH,0:00:00.005723,094464,01,1094.464,005723,0,5.72,1100.19
 WEP104,50000,main key: bytearray(b'a\x9c\xac~\xa9'),0:00:26.658973,50000,0:00:01.367225,,WAHR,0:00:00.276636,367225,01,1367.225,276636,0,276.64,1643.86
 WEP104,60000,main key: bytearray(b'\xd6\x94\xc2\xba '),0:00:33.938775,60000,0:00:01.636017,Key found: bytearray(b'\xd6\x94\xc2\xba '),FALSCH,0:00:00.008256,636017,01,1636.017,008256,0,8.26,1644.27
 WEP104,70000,main key: bytearray(b':(\x86?\x16'),0:00:34.795528,70000,0:00:01.912703,Key found: bytearray(b':(\x86?\x16'),FALSCH,0:00:00.009917,912703,01,1912.703,009917,0,9.92,1922.62
 WEP104,80000,main key: bytearray(b'\xd8\xe0r\x95\xda'),0:00:39.795841,80000,0:00:02.148294,Key found: bytearray(b'\xd8\xe0r\x95\xda'),FALSCH,"0:00:00.011645	",148294,02,2148.294,"11645	",0,11.65,2159.94
 WEP104,20000,main key: bytearray(b'\xc6\xdd\x9d\xcf-'),0:00:12.781093,20000,0:00:00.555689,,WAHR,0:00:00.270908,555689,00,555.689,270908,0,270.91,826.60
 WEP104,30000,main key: bytearray(b'\xb8\xba\xc1\x1e>'),0:00:13.195510,30000,0:00:00.832795,Key found: bytearray(b'\xb8\xba\xc1\x1e>'),FALSCH,0:00:00.004472,832795,00,832.795,004472,0,4.47,837.27
 WEP104,40000,main key: bytearray(b'HX\x9dw#'),0:00:23.183933,40000,0:00:01.685771,Key found: bytearray(b'HX\x9dw#'),FALSCH,0:00:00.005707,685771,01,1685.771,005707,0,5.71,1691.48
 WEP104,50000,main key: bytearray(b'q\xd9\xbc\x06\xb9'),0:00:28.465413,50000,0:00:01.396614,Key found: bytearray(b'q\xd9\xbc\x06\xb9'),FALSCH,0:00:00.006940,396614,01,1396.614,006940,0,6.94,1403.55
 WEP104,60000,main key: bytearray(b'\x0c-&\xa2\x7f'),0:00:34.515651,60000,0:00:01.657089,Key found: bytearray(b'\x0c-&\xa2\x7f'),FALSCH,0:00:00.008188,657089,01,1657.089,008188,0,8.19,1665.28
 WEP104,70000,main key: bytearray(b'\xe5r\xa9\xb1\xbe'),0:00:43.837194,70000,0:00:03.135508,Key found: bytearray(b'\xe5r\xa9\xb1\xbe'),FALSCH,0:00:00.020097,135508,03,3135.508,020097,0,20.10,3155.61
 WEP104,80000,main key: bytearray(b'\xe0}/\xc0\xfb'),0:00:50.556404,80000,0:00:02.094507,Key found: bytearray(b'\xe0}/\xc0\xfb'),FALSCH,"0:00:00.010970	",094507,02,2094.507,"10970	",0,10.97,2105.48
 WEP104,20000,main key: bytearray(b'\x17\xd2\xf9\xdc\x15'),0:00:13.005710,20000,0:00:01.097675,Key found: bytearray(b'\x17\xd2\xf9\xdc\x15'),FALSCH,0:00:00.006727,097675,01,1097.675,006727,0,6.73,1104.40
 WEP104,30000,main key: bytearray(b'yzy\xcby'),0:00:13.890236,30000,0:00:00.834582,,WAHR,0:00:00.275246,834582,00,834.582,275246,0,275.25,1109.83
 WEP104,40000,main key: bytearray(b'S\xa3\x9a\xc2\xed'),0:00:19.554287,40000,0:00:01.097730,Key found: bytearray(b'S\xa3\x9a\xc2\xed'),FALSCH,0:00:00.005787,097730,01,1097.73,005787,0,5.79,1103.52
 WEP104,50000,main key: bytearray(b'\x1f\x00?\xacE'),0:00:25.276383,50000,0:00:02.040644,Key found: bytearray(b'\x1f\x00?\xacE'),FALSCH,0:00:00.014278,040644,02,2040.644,014278,0,14.28,2054.92
 WEP104,60000,main key: bytearray(b' \xc4\xd9\x08S'),0:00:41.469032,60000,0:00:03.310542,Key found: bytearray(b' \xc4\xd9\x08S'),FALSCH,0:00:00.018669,310542,03,3310.542,018669,0,18.67,3329.21
 WEP104,70000,main key: bytearray(b'\x1f\x0c;x04G'),0:00:45.998609,70000,0:00:01.927912,Key found: bytearray(b'\x1f\x0c;x04G'),FALSCH,0:00:00.009917,927912,01,1927.912,009917,0,9.92,1937.83
 WEP104,80000,main key: bytearray(b'\xa2g\xa9w'),0:00:35.061083,80000,0:00:02.128771,Key found: bytearray(b'\xa2g\xa9,FALSCH,"0:00:00.010955	",128771,02,2128.771,"10955	",0,10.96,2139.73
 WEP104,20000,main key: bytearray(b'\xbe\t\xe0\x9cQ'),0:00:08.754800,20000,0:00:00.562888,,WAHR,0:00:00.269681,562888,00,562.888,269681,0,269.68,832.57
 WEP104,30000,main key: bytearray(b'\xce\xfax\x0fm'),0:00:13.100687,30000,0:00:00.880318,,WAHR,0:00:00.275529,880318,00,880.318,275529,0,275.53,1155.85
 WEP104,40000,main key: bytearray(b'P\x9er\x83\xda'),0:00:22.650630,40000,0:00:01.129638,,WAHR,0:00:00.294352,129638,01,1129.638,294352,0,294.35,1423.99
 WEP104,50000,main key: bytearray(b'Y\x85\x02e\x1c'),0:00:29.386608,50000,0:00:02.768343,Key found: bytearray(b'Y\x85\x02e\x1c'),FALSCH,0:00:00.019796,768343,02,2768.343,019796,0,19.80,2788.14
 WEP104,60000,main key: bytearray(b'\xf0\xe8Xwa'),0:00:34.602047,60000,0:00:02.444377,Key found: bytearray(b'\xf0\xe8Xwa'),FALSCH,0:00:00.008412,444377,02,2444.377,008412,0,8.41,2452.79
 WEP104,70000,main key: bytearray(b'^\xf8\x07\x8e\xa6'),0:00:31.532689,70000,0:00:02.012050,Key found: bytearray(b'^\xf8\x07\x8e\xa6'),FALSCH,0:00:00.009868,012050,02,2012.05,009868,0,9.87,2021.92
 WEP104,80000,main key: bytearray(b'\xd3\xfe\x981('),0:00:34.626319,80000,0:00:02.450578,Key found: bytearray(b'\xd3\xfe\x981('),FALSCH,"0:00:00.011585	",450578,02,2450.578,"11585	",0,11.59,2462.16
 WEP104,20000,main key: bytearray(b'\tp\x8cI8'),0:00:15.105723,20000,0:00:00.544401,,WAHR,0:00:00.273903,544401,00,544.401,273903,0,273.90,818.30
 WEP104,30000,main key: bytearray(b';x11\x93\xc3\xc9'),0:00:13.118092,30000,0:00:01.213948,,WAHR,0:00:00.564141,213948,01,1213.948,564141,0,564.14,1778.09
 WEP104,40000,main key: bytearray(b'\xbe\x88\xdd\xc8\xe9'),0:00:23.719211,40000,0:00:01.103182,Key found: bytearray(b'\xbe\x88\xdd\xc8\xe9'),FALSCH,0:00:00.005760,103182,01,1103.182,005760,0,5.76,1108.94
 WEP104,50000,main key: bytearray(b'\x00\x17q7\xb4'),0:00:25.929033,50000,0:00:01.390282,,WAHR,0:00:00.289694,390282,01,1390.282,289694,0,289.69,1679.98
 WEP104,60000,main key: bytearray(b'\xb3Qx=\xfb'),0:00:28.974535,60000,0:00:01.652899,Key found: bytearray(b'\xb3Qx=\xfb'),FALSCH,0:00:00.008245,652899,01,1652.899,008245,0,8.25,1661.14
 WEP104,70000,"main key: bytearray(b""k!\'\xcc\x08"")",0:00:40.810168,70000,0:00:01.965172,"Key found: bytearray(b""k!\'\xcc\x08"")",FALSCH,0:00:00.010450,965172,01,1965.172,010450,0,10.45,1975.62
 WEP104,80000,main key: bytearray(b'!\xe19$D'),0:00:46.981511,80000,0:00:02.160101,Key found: bytearray(b'!\xe19$D'),FALSCH,"0:00:00.011363	",160101,02,2160.101,"11363	",0,11.36,2171.46
 WEP104,20000,main key: bytearray(b'\xd1\x84\xbe\x11\xa4'),0:00:13.078228,20000,0:00:00.546514,,WAHR,0:00:00.276990,546514,00,546.514,276990,0,276.99,823.50
 WEP104,30000,main key: bytearray(b'N\x96\xb7\xd8\xb1'),0:00:13.279018,30000,0:00:00.823276,,WAHR,0:00:00.288023,823276,00,823.276,288023,0,288.02,1111.30
 WEP104,40000,main key: bytearray(b'\xa4`\xb8a\xc1'),0:00:18.833431,40000,0:00:01.204583,Key found: bytearray(b'\xa4`\xb8a\xc1'),FALSCH,0:00:00.011682,204583,01,1204.583,011682,0,11.68,1216.27
 WEP104,50000,main key: bytearray(b'F2\xc0\xd2\xaf'),0:00:28.044697,50000,0:00:01.368051,Key found: bytearray(b'F2\xc0\xd2\xaf'),FALSCH,0:00:00.006920,368051,01,1368.051,006920,0,6.92,1374.97
 WEP104,60000,main key: bytearray(b'\xaa\xeb\xa2\x17r'),0:00:34.769382,60000,0:00:01.642742,Key found: bytearray(b'\xaa\xeb\xa2\x17r'),FALSCH,0:00:00.008206,642742,01,1642.742,008206,0,8.21,1650.95
 WEP104,70000,"main key: bytearray(b'""T\x93\x8e\xf1')",0:00:53.707075,70000,0:00:03.655711,"Key found: bytearray(b'""T\x93\x8e\xf1')",FALSCH,0:00:00.020034,655711,03,3655.711,020034,0,20.03,3675.75
 WEP104,80000,main key: bytearray(b'Y\xf0\xf4\x84B'),0:00:37.337872,80000,0:00:02.096803,Key found: bytearray(b'Y\xf0\xf4\x84B'),FALSCH,"0:00:00.011081	",096803,02,2096.803,"11081	",0,11.08,2107.88
 WEP104,20000,main key: bytearray(b')\x8e\x8a\xb62'),0:00:08.799183,20000,0:00:00.789265,,WAHR,0:00:00.619077,789265,00,789.265,619077,0,619.08,1408.34
 WEP104,30000,main key: bytearray(b'\xae>K\xfd\xb9'),0:00:25.035637,30000,0:00:00.811017,,WAHR,0:00:00.301979,811017,00,811.017,301979,0,301.98,1113.00
 WEP104,40000,"main key: bytearray(b""\xc4\'\x9e\x7f\\"")",0:00:21.333208,40000,0:00:02.200063,,WAHR,0:00:00.579078,200063,02,2200.063,579078,0,579.08,2779.14
 WEP104,50000,main key: bytearray(b'\xbe\xbc\xd4\xe7\x94'),0:00:39.737543,50000,0:00:02.743634,Key found: bytearray(b'\xbe\xbc\xd4\xe7\x94'),FALSCH,0:00:00.014271,743634,02,2743.634,014271,0,14.27,2757.91
 WEP104,60000,main key: bytearray(b'\xb4^\xe4\xf6\x19'),0:00:36.123828,60000,0:00:01.637875,Key found: bytearray(b'\xb4^\xe4\xf6\x19'),FALSCH,0:00:00.008263,637875,01,1637.875,008263,0,8.26,1646.14
 WEP104,70000,"main key: bytearray(b'""\xe7\xe6Su')",0:00:37.694236,70000,0:00:01.907054,"Key found: bytearray(b'""\xe7\xe6Su')",FALSCH,0:00:00.010029,907054,01,1907.054,010029,0,10.03,1917.08
 WEP104,80000,main key: bytearray(b'X5\xd3\xf7\xad'),0:00:34.100616,80000,0:00:02.069053,Key found: bytearray(b'X5\xd3\xf7\xad'),FALSCH,"0:00:00.011151	",069053,02,2069.053,"11151	",0,11.15,2080.20
 WEP104,20000,main key: bytearray(b'\t\x90w\x86\x1f'),0:00:08.779249,20000,0:00:00.556367,,WAHR,0:00:00.293971,556367,00,556.367,293971,0,293.97,850.34
 WEP104,30000,main key: bytearray(b'm<\xf3\x05X'),0:00:21.411525,30000,0:00:00.842237,,WAHR,0:00:00.299727,842237,00,842.237,299727,0,299.73,1141.96
 WEP104,40000,main key: bytearray(b'\xe4@LS\x1f'),0:00:23.738897,40000,0:00:01.129334,Key found: bytearray(b'\xe4@LS\x1f'),FALSCH,0:00:00.006175,129334,01,1129.334,006175,0,6.18,1135.51
 WEP104,50000,main key: bytearray(b'\xae1=\xa5\x90'),0:00:21.741199,50000,0:00:01.426924,Key found: bytearray(b'\xae1=\xa5\x90'),FALSCH,0:00:00.006946,426924,01,1426.924,006946,0,6.95,1433.87
